#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  Ksigcc1[f,4]/   pwiaXsec_theory[f,5]/    fsiXsec_theory[f,6]/   red_pwiaXsec_theory[f,7]/    red_fsiXsec_theory[f,8]/   setting[s,9]/
6   19   55.000000   0.740000   5769.285749  8.121403870000e-09   2.495779100000e-08    1.407696589029e-12   4.325975880866e-12   750_set3
6   19   55.000000   0.740000   5743.054669  8.082713000000e-09   2.328603900000e-08    1.407389179774e-12   4.054643450583e-12   750_set1
6   19   55.000000   0.740000   5757.391214  8.041226310000e-09   2.373509850000e-08    1.396678810091e-12   4.122543981775e-12   750_set2
6   20   55.000000   0.780000   4694.787405  4.446654110000e-09   1.561234610000e-08    9.471470646923e-13   3.325463914164e-12   580_set1
6   20   55.000000   0.780000   4690.347309  4.439849410000e-09   1.625795660000e-08    9.465928890768e-13   3.466258579360e-12   580_set2
6   20   55.000000   0.780000   5731.505033  5.435593890000e-09   1.905738560000e-08    9.483711274270e-13   3.325022919857e-12   750_set2
6   20   55.000000   0.780000   5718.800102  5.373815540000e-09   1.956257410000e-08    9.396753591930e-13   3.420748015507e-12   750_set1
6   20   55.000000   0.780000   5716.360207  5.320047960000e-09   1.856571620000e-08    9.306705258856e-13   3.247821258231e-12   750_set3
6   21   55.000000   0.820000   4652.230718  2.919858790000e-09   1.260597910000e-08    6.276255342846e-13   2.709663355952e-12   580_set2
6   21   55.000000   0.820000   4640.959462  2.909530890000e-09   1.235284100000e-08    6.269244353076e-13   2.661699827621e-12   580_set1
6   21   55.000000   0.820000   5734.357027  3.617433830000e-09   1.545701180000e-08    6.308351246648e-13   2.695509143784e-12   750_set2
6   21   55.000000   0.820000   5735.210269  3.591122340000e-09   1.516033060000e-08    6.261535622174e-13   2.643378339927e-12   750_set1
6   21   55.000000   0.820000   5736.596283  3.516825150000e-09   1.514170600000e-08    6.130508365077e-13   2.639493046577e-12   750_set3
6   22   55.000000   0.860000   4630.733692  1.910069610000e-09   1.069551150000e-08    4.124766693666e-13   2.309679677429e-12   580_set1
6   22   55.000000   0.860000   4637.243592  1.903414140000e-09   9.853725320000e-09    4.104624012600e-13   2.124910008394e-12   580_set2
6   22   55.000000   0.860000   5727.570425  2.356896880000e-09   1.171346200000e-08    4.115002880999e-13   2.045101348536e-12   750_set1
6   22   55.000000   0.860000   5742.979360  2.357342750000e-09   1.216864030000e-08    4.104738328713e-13   2.118872372197e-12   750_set2
6   22   55.000000   0.860000   5784.053005  2.365561200000e-09   1.183595510000e-08    4.089798620371e-13   2.046308201147e-12   750_set3
6   23   55.000000   0.900000   5775.806995  1.569530110000e-09   9.467942640000e-09    2.717421325468e-13   1.639241520396e-12   750_set3
6   23   55.000000   0.900000   5811.765091  1.575245060000e-09   9.170076810000e-09    2.710441725250e-13   1.577847119836e-12   750_set1
6   23   55.000000   0.900000   5782.586998  1.562455440000e-09   9.041249750000e-09    2.702000749043e-13   1.563530259575e-12   750_set2
6   23   55.000000   0.900000   4606.874015  1.235469830000e-09   7.682836610000e-09    2.681796432846e-13   1.667689757737e-12   580_set1
6   23   55.000000   0.900000   4605.519884  1.231373750000e-09   7.457879370000e-09    2.673691094632e-13   1.619334962793e-12   580_set2
6   24   55.000000   0.940000   5876.247704  1.037437470000e-09   7.550303820000e-09    1.765476069523e-13   1.284885219331e-12   750_set1
6   24   55.000000   0.940000   5856.425954  1.033859910000e-09   7.285736040000e-09    1.765342750204e-13   1.244058423555e-12   750_set3
6   24   55.000000   0.940000   4608.590489  7.989360020000e-10   5.882315800000e-09    1.733579939261e-13   1.276380666505e-12   580_set1
6   24   55.000000   0.940000   4617.778649  7.996372300000e-10   5.596934820000e-09    1.731649112660e-13   1.212040516756e-12   580_set2
6   24   55.000000   0.940000   5896.159265  1.021230830000e-09   6.985347720000e-09    1.732027213142e-13   1.184728465777e-12   750_set2
6   25   55.000000   0.980000   5895.029917  6.614794840000e-10   4.814815240000e-09    1.122096907587e-13   8.167584062831e-13   750_set3
6   25   55.000000   0.980000   4659.352366  5.203842880000e-10   4.195144400000e-09    1.116859698780e-13   9.003707104474e-13   580_set1
6   25   55.000000   0.980000   4642.576062  5.178055140000e-10   3.962763120000e-09    1.115340938059e-13   8.535698860027e-13   580_set2
6   25   55.000000   0.980000   5903.075549  6.595138690000e-10   4.787939130000e-09    1.117237723837e-13   8.110923009974e-13   750_set2
6   25   55.000000   0.980000   5946.407114  6.616120230000e-10   5.126826000000e-09    1.112624834318e-13   8.621720480472e-13   750_set1
6   26   55.000000   1.020000   6039.365648  4.454354930000e-10   3.898896740000e-09    7.375534434606e-14   6.455805074977e-13   750_set2
6   26   55.000000   1.020000   6025.378375  4.439077750000e-10   3.740322310000e-09    7.367301227784e-14   6.207613990715e-13   750_set1
6   26   55.000000   1.020000   4664.691095  3.340856350000e-10   2.975373060000e-09    7.162009835080e-14   6.378499667833e-13   580_set1
6   26   55.000000   1.020000   6089.111658  4.343996700000e-10   3.609988370000e-09    7.134040142445e-14   5.928596111811e-13   750_set3
6   26   55.000000   1.020000   4688.471313  3.351232440000e-10   3.040878800000e-09    7.147814748717e-14   6.485864148445e-13   580_set2
6   27   55.000000   1.060000   6364.501556  2.982697330000e-10   2.769202930000e-09    4.686458638993e-14   4.351013045773e-13   750_set3
6   27   55.000000   1.060000   4732.360545  2.170906810000e-10   2.034073700000e-09    4.587365627274e-14   4.298222167686e-13   580_set2
6   27   55.000000   1.060000   4756.267276  2.169513460000e-10   2.014335940000e-09    4.561378354298e-14   4.235119313341e-13   580_set1
6   27   55.000000   1.060000   6240.592178  2.820147200000e-10   2.652646510000e-09    4.519037808530e-14   4.250632687314e-13   750_set1
6   27   55.000000   1.060000   6293.837108  2.749002890000e-10   2.468259070000e-09    4.367769363630e-14   3.921707898768e-13   750_set2
6   28   55.000000   1.100000   6423.509469  2.104063900000e-10   3.352640900000e-09    3.275567522947e-14   5.219328960563e-13   750_set2
6   28   55.000000   1.100000   6600.773415  2.088419280000e-10   1.766293080000e-09    3.163900877516e-14   2.675888064853e-13   750_set1
6   28   55.000000   1.100000   4818.283564  1.408597020000e-10   1.382388520000e-09    2.923441514577e-14   2.869047663215e-13   580_set2
6   28   55.000000   1.100000   4846.984869  1.405064980000e-10   2.570130630000e-09    2.898843338642e-14   5.302534873665e-13   580_set1
6   28   55.000000   1.100000   5400.509202  1.496204200000e-10   6.636354140000e-09    2.770487270804e-14   1.228838594987e-12   750_set3
6   29   55.000000   1.140000   4911.621894  9.421726280000e-11   5.416480710000e-10    1.918251543652e-14   1.102788615837e-13   580_set2
6   29   55.000000   1.140000   4978.744354  9.496782880000e-11   6.338710660000e-10    1.907465458107e-14   1.273154476170e-13   580_set1
6   30   55.000000   1.180000   5147.597751  6.383845900000e-11   4.326825730000e-10    1.240160208470e-14   8.405524167384e-14   580_set2
6   30   55.000000   1.180000   5178.258971  6.265315460000e-11   3.921082530000e-10    1.209927022787e-14   7.572202456384e-14   580_set1
